symbol,year,company,legal_reserve,exchange,approved_date,restatement,integrative,current_liabilities,noncurrent_liabilities,shareholders_equity,approved_shareholders_equity,current_assets,noncurrent_assets,total_liabilities,total_liabilities_plus_shareholders_equity,total_assets,audited,public_rights,net_fixed_assets,fiscal_year,other_reserves,capital,investments_and_other_assets,retained_earnings,type
ثتوسا,1394,سر. توسعه و عمران استان اردبیل,6815.0,,13941026,,-,135920.0,7089.0,-78157.0,-78157.0,58035.0,6817.0,143009.0,64852.0,64852.0,-,,793.0,13940631,,96000.0,5987.0,-180972.0,مجمع
ثتوسا,1395,سر. توسعه و عمران استان اردبیل,6815.0,,13950826,,-,131131.0,25872.0,-103801.0,-103801.0,46750.0,6452.0,157003.0,53202.0,53202.0,-,,603.0,13950631,,96000.0,5812.0,-206616.0,مجمع
ثتوسا,1396,سر. توسعه و عمران استان اردبیل,6815.0,,13960913,,-,179140.0,7374.0,-94357.0,-94357.0,85310.0,6847.0,186514.0,92157.0,92157.0,-,,471.0,13960631,,96000.0,5555.0,-197172.0,مجمع
ثتوسا,1397,سر. توسعه و عمران استان اردبیل,6815.0,فرابورس,13980222,بلی,خیر,178148.0,,-76853.0,,95242.0,6053.0,178148.0,101295.0,101295.0,خیر,,461.0,13970631,,96000.0,5555.0,-179668.0,*12ماهه
ثجوان,1388,تامین مسکن جوانان,16936.0,,13890824,خیر,خیر,453690.0,32896.0,300132.0,,456411.0,330307.0,486586.0,786718.0,786718.0,بلی,,7866.0,13880631,,200000.0,322441.0,83196.0,*12ماهه
ثجوان,1391,تامین مسکن جوانان,20000.0,,13910827,,-,662516.0,6345.0,309399.0,232853.0,248917.0,729343.0,668861.0,978260.0,978260.0,-,,1445.0,13910631,,200000.0,727898.0,89399.0,مجمع
ثجوان,1392,تامین مسکن جوانان,20000.0,,13920813,خیر,خیر,832691.0,6079.0,333781.0,,452453.0,720098.0,838770.0,1172551.0,1172551.0,بلی,,2396.0,13920631,,200000.0,717702.0,113781.0,*12ماهه
ثجوان,1393,تامین مسکن جوانان,20000.0,,13930904,,-,901208.0,60576.0,356771.0,258971.0,608915.0,709640.0,961784.0,1318555.0,1318555.0,-,,2189.0,13930631,,200000.0,707451.0,136771.0,مجمع
ثجوان,1394,تامین مسکن جوانان,20000.0,,13940824,,-,780340.0,52794.0,308432.0,258432.0,402666.0,738900.0,833134.0,1141566.0,1141566.0,-,,1916.0,13940631,,200000.0,736723.0,88432.0,مجمع
ثجوان,1395,تامین مسکن جوانان,20000.0,,13950929,,-,853639.0,42043.0,117325.0,117325.0,275758.0,737249.0,895682.0,1013007.0,1013007.0,-,,2194.0,13950631,,200000.0,734932.0,-102675.0,مجمع
ثجوان,1396,تامین مسکن جوانان,20000.0,,13960830,,-,934620.0,102330.0,-50472.0,-50472.0,215630.0,770848.0,1036950.0,986478.0,986478.0,-,,1587.0,13960631,,200000.0,725759.0,-270472.0,مجمع
ثجوان,1397,تامین مسکن جوانان,20000.0,فرابورس,13980129,بلی,خیر,961785.0,61324.0,-181460.0,,108465.0,733184.0,1023109.0,841649.0,841649.0,خیر,,1102.0,13970631,,200000.0,691807.0,-401460.0,*12ماهه
ثرود,1389,سر. مسکن زاینده رود,5000.0,,13900902,بلی,خیر,284565.0,1256.0,68172.0,,345886.0,8107.0,285821.0,353993.0,353993.0,خیر,,4837.0,13890631,,50000.0,3270.0,13172.0,*12ماهه
ثرود,1391,سر. مسکن زاینده رود,5000.0,,13920909,خیر,خیر,232333.0,1655.0,313316.0,,468052.0,79252.0,233988.0,547304.0,547304.0,بلی,,10186.0,13910631,,50000.0,22638.0,108316.0,*12ماهه
ثرود,1393,سر. مسکن زاینده رود,19388.0,,13930924,,-,343244.0,10454.0,371737.0,240787.0,610114.0,115321.0,353698.0,725435.0,725435.0,-,,46799.0,13930631,,200000.0,1451.0,152349.0,مجمع
ثرود,1394,سر. مسکن زاینده رود,20000.0,,13941021,,-,255939.0,66091.0,664107.0,524607.0,693976.0,292161.0,322030.0,986137.0,986137.0,-,,44763.0,13940631,,200000.0,1457.0,184207.0,مجمع
ثرود,1395,سر. مسکن زاینده رود,22526.0,,13951015,,-,517050.0,102325.0,616215.0,583215.0,980543.0,255047.0,619375.0,1235590.0,1235590.0,-,,45493.0,13950631,,500000.0,1657.0,93689.0,مجمع
ثرود,1396,سر. مسکن زاینده رود,23469.0,,13960907,خیر,خیر,543758.0,120456.0,602091.0,,1075263.0,191042.0,664214.0,1266305.0,1266305.0,بلی,,41430.0,13960631,,500000.0,2501.0,78622.0,*12ماهه
ثرود,1397,سر. مسکن زاینده رود,23469.0,فرابورس,13971025,,-,563309.0,117457.0,556569.0,556569.0,1134903.0,102432.0,680766.0,1237335.0,1237335.0,-,,37869.0,13970631,,500000.0,5647.0,33100.0,مجمع
ثزاگرس,1390,سر. توسعه و عمران زاگرس,2932.0,,13910823,بلی,خیر,108566.0,15679.0,66249.0,,179863.0,10631.0,124245.0,190494.0,190494.0,خیر,,2305.0,13900930,,66000.0,8067.0,-2683.0,*12ماهه
ثزاگرس,1392,سر. توسعه و عمران زاگرس,3597.0,,13920912,خیر,خیر,95872.0,9527.0,79354.0,,176451.0,8302.0,105399.0,184753.0,184753.0,بلی,,438.0,13920631,,66000.0,7535.0,9757.0,*12ماهه
ثزاگرس,1393,سر. توسعه و عمران زاگرس,3857.0,,13931007,,-,71185.0,34375.0,81134.0,84431.0,175753.0,10941.0,105560.0,186694.0,186694.0,-,,407.0,13930631,,66000.0,7925.0,11277.0,مجمع
ثزاگرس,1394,سر. توسعه و عمران زاگرس,5223.0,,13940910,,-,68773.0,22474.0,100078.0,86878.0,178682.0,12643.0,91247.0,191325.0,191325.0,-,,1730.0,13940631,,66000.0,8245.0,28855.0,مجمع
ثزاگرس,1395,سر. توسعه و عمران زاگرس,5957.0,,13950921,,-,87078.0,14015.0,91980.0,85380.0,166400.0,26673.0,101093.0,193073.0,193073.0,-,,1352.0,13950631,,66000.0,8245.0,20023.0,مجمع
ثزاگرس,1396,سر. توسعه و عمران زاگرس,6421.0,,13961003,,-,108393.0,5601.0,91572.0,88272.0,178446.0,27120.0,113994.0,205566.0,205566.0,-,,1200.0,13960631,,66000.0,8844.0,19151.0,مجمع
ثزاگرس,1397,سر. توسعه و عمران زاگرس,6600.0,فرابورس,13971012,,-,127744.0,1115.0,79954.0,79954.0,185631.0,23182.0,128859.0,208813.0,208813.0,-,,695.0,13970631,,66000.0,8844.0,7354.0,مجمع
ثشاهد,1378,سر. شاهد,13917.0,,13800812,بلی,خیر,331212.0,152569.0,207469.0,,396623.0,294627.0,483781.0,691250.0,691250.0,خیر,,6709.0,13790331,,225000.0,287918.0,-31448.0,*12ماهه
ثشاهد,1380,سر. شاهد,20500.0,,13810822,خیر,خیر,402275.0,80393.0,308984.0,,500180.0,291472.0,482668.0,791652.0,791652.0,بلی,,4319.0,13810331,,205000.0,286950.0,83484.0,*12ماهه
ثشاهد,1381,سر. شاهد,20500.0,,13820809,خیر,خیر,582211.0,146840.0,467632.0,,967873.0,228810.0,729051.0,1196683.0,1196683.0,بلی,,4740.0,13820331,,205000.0,223880.0,242132.0,*12ماهه
ثشاهد,1383,سر. شاهد,30941.0,,13840810,,-,427595.0,64597.0,858565.0,714647.0,841459.0,509298.0,492192.0,1350757.0,1350757.0,-,,4111.0,13840331,,410000.0,505187.0,417624.0,مجمع
ثشاهد,1384,سر. شاهد,41000.0,,13850827,,-,614328.0,75736.0,781586.0,770536.0,808284.0,663366.0,690064.0,1471650.0,1471650.0,-,,2607.0,13850331,,410000.0,660759.0,330586.0,مجمع
ثشاهد,1385,سر. شاهد,41000.0,,13860725,,-,203020.0,68392.0,1260872.0,1080149.0,838060.0,694224.0,271412.0,1532284.0,1532284.0,-,,2919.0,13860331,310963.0,410000.0,691305.0,498909.0,مجمع
ثشاهد,1386,سر. شاهد,70459.0,,13870710,خیر,خیر,373370.0,6496.0,1664945.0,,1365629.0,679182.0,379866.0,2044811.0,2044811.0,بلی,,3606.0,13870331,,721600.0,675576.0,872886.0,*12ماهه
ثشاهد,1387,سر. شاهد,72160.0,,13880701,خیر,خیر,621789.0,7575.0,2072834.0,,1679671.0,1022527.0,629364.0,2702198.0,2702198.0,بلی,,2987.0,13880331,,721600.0,1019245.0,1279074.0,*12ماهه
ثشاهد,1388,سر. شاهد,100663.0,,13891202,بلی,خیر,469682.0,8183.0,2639817.0,,1922072.0,1195610.0,477865.0,3117682.0,3117682.0,خیر,,2638.0,13890331,,1006632.0,1192623.0,1532522.0,*12ماهه
ثشاهد,1389,سر. شاهد,100663.0,,13901215,بلی,خیر,1011194.0,9597.0,2692800.0,,2076337.0,1637254.0,1020791.0,3713591.0,3713591.0,خیر,,2378.0,13900331,,1006632.0,1634579.0,1585505.0,*12ماهه
ثشاهد,1390,سر. شاهد,137041.0,,13911215,بلی,خیر,1158125.0,4933.0,3510541.0,,3268930.0,1404669.0,1163058.0,4673599.0,4673599.0,خیر,,2146.0,13910331,,1806632.0,1402273.0,1566868.0,*12ماهه
ثشاهد,1391,سر. شاهد,173968.0,,13921217,بلی,خیر,878756.0,5319.0,3809134.0,,3282611.0,1410598.0,884075.0,4693209.0,4693209.0,خیر,,2038.0,13920331,,1806632.0,1372388.0,1828534.0,*12ماهه
ثشاهد,1392,سر. شاهد,180663.0,,13931102,بلی,خیر,1035044.0,5843.0,4077648.0,,3293309.0,1825226.0,1040887.0,5118535.0,5118535.0,خیر,,3866.0,13930331,,1806632.0,1821159.0,2090353.0,*12ماهه
ثشاهد,1393,سر. شاهد,205831.0,,13941127,بلی,خیر,651282.0,5677.0,4069050.0,,2523337.0,2202672.0,656959.0,4726009.0,4726009.0,خیر,,3555.0,13940331,,2706632.0,2198940.0,1156587.0,*12ماهه
ثشاهد,1394,سر. شاهد,229554.0,,13951120,بلی,خیر,631968.0,7152.0,4216898.0,,2339966.0,2516052.0,639120.0,4856018.0,4856018.0,خیر,,39555.0,13950331,,2706632.0,2470759.0,1280712.0,*12ماهه
ثشاهد,1395,سر. شاهد,255463.0,,13960726,,-,719871.0,8160.0,4492222.0,4221559.0,2759651.0,2460602.0,728031.0,5220253.0,5220253.0,-,,39259.0,13960331,,2706632.0,2417707.0,1530127.0,مجمع
ثشاهد,1396,سر. شاهد,270663.0,بورس تهران,13970729,,-,847563.0,9223.0,4672602.0,4401938.0,3074046.0,2455342.0,856786.0,5529388.0,5529388.0,-,,39516.0,13970331,,2706632.0,2412088.0,1695307.0,مجمع
ثشرق,1386,سر. مسکن شمال شرق,2652.0,,13860926,خیر,خیر,101182.0,1986.0,153036.0,,251735.0,4469.0,103168.0,256204.0,256204.0,بلی,,3175.0,13860631,,100000.0,1294.0,50384.0,*12ماهه
ثشرق,1387,سر. مسکن شمال شرق,10000.0,,13870918,خیر,خیر,33580.0,1848.0,346062.0,,363767.0,17723.0,35428.0,381490.0,381490.0,بلی,,4830.0,13870631,,100000.0,12893.0,236062.0,*12ماهه
ثشرق,1388,سر. مسکن شمال شرق,10000.0,,13880918,خیر,خیر,271241.0,17865.0,142580.0,,415341.0,16345.0,289106.0,431686.0,431686.0,بلی,,5122.0,13880631,,100000.0,11223.0,32580.0,*12ماهه
ثشرق,1390,سر. مسکن شمال شرق,16843.0,,13900928,,-,271124.0,2509.0,447684.0,342017.0,653083.0,68234.0,273633.0,721317.0,721317.0,-,,21939.0,13900631,,300000.0,46295.0,130841.0,مجمع
ثشرق,1391,سر. مسکن شمال شرق,24576.0,,13910922,,-,449610.0,2456.0,494741.0,373941.0,925396.0,21411.0,452066.0,946807.0,946807.0,-,,18639.0,13910631,,300000.0,2372.0,170165.0,مجمع
ثشرق,1392,سر. مسکن شمال شرق,30000.0,,13920930,,-,341776.0,40311.0,804813.0,702713.0,1155002.0,31898.0,382087.0,1186900.0,1186900.0,-,,27535.0,13920631,-37659.0,600000.0,3400.0,212472.0,مجمع
ثشرق,1393,سر. مسکن شمال شرق,39363.0,,13930916,,-,576931.0,102641.0,875549.0,694549.0,1518587.0,36534.0,679572.0,1555121.0,1555121.0,-,,31100.0,13930631,,600000.0,4524.0,236186.0,مجمع
ثشرق,1394,سر. مسکن شمال شرق,53491.0,,13941006,,-,752763.0,68059.0,1169677.0,942327.0,1819159.0,171340.0,820822.0,1990499.0,1990499.0,-,,32360.0,13940631,,600000.0,2602.0,303213.0,مجمع
ثشرق,1395,سر. مسکن شمال شرق,60913.0,,13951005,,-,850792.0,119069.0,1103721.0,1004721.0,1988006.0,85576.0,969861.0,2073582.0,2073582.0,-,,29361.0,13950631,,900000.0,3318.0,142808.0,مجمع
ثشرق,1396,سر. مسکن شمال شرق,60913.0,,13961024,,-,976509.0,121047.0,890135.0,890135.0,1656156.0,331535.0,1097556.0,1987691.0,1987691.0,-,,23113.0,13960631,,900000.0,307597.0,-70778.0,مجمع
ثشرق,1397,سر. مسکن شمال شرق,60913.0,بورس تهران,13971004,,-,654603.0,169845.0,941368.0,941368.0,1739252.0,26564.0,824448.0,1765816.0,1765816.0,-,,19227.0,13970631,,900000.0,3320.0,-19545.0,مجمع
ثعتما,1387,سر. ساختمانی اعتماد گستر,417.0,,13881023,خیر,خیر,2747.0,60.0,22143.0,18153.0,16575.0,8375.0,2807.0,24950.0,24950.0,بلی,,23.0,13871229,-1.0,18153.0,8336.0,3286.0,*12ماهه
ثعتما,1388,سر. ساختمانی اعتماد گستر,630.0,,13901007,خیر,خیر,2529.0,91.0,23198.0,18153.0,7700.0,18118.0,2620.0,25818.0,25818.0,خیر,,46.0,13881229,,18153.0,18065.0,3982.0,*12ماهه
ثعتما,1390,سر. ساختمانی اعتماد گستر,1484.0,,13910331,,-,8094.0,225.0,27571.0,22030.0,13933.0,21957.0,8319.0,35890.0,35890.0,-,,128.0,13901229,-1.0,18153.0,21825.0,6447.0,مجمع
ثعتما,1391,سر. ساختمانی اعتماد گستر,1484.0,,13920402,,-,8094.0,225.0,27571.0,20599.0,13933.0,21957.0,8319.0,35890.0,35890.0,-,,128.0,13911229,-1.0,18153.0,21825.0,6447.0,مجمع
ثعتما,1392,سر. ساختمانی اعتماد گستر,2025.0,,13930728,بلی,خیر,1685.0,36.0,44452.0,,35514.0,10659.0,1721.0,46173.0,46173.0,خیر,,145.0,13921229,-1.0,18153.0,10510.0,10171.0,*12ماهه
ثعتما,1393,سر. ساختمانی اعتماد گستر,2068.0,,13940810,بلی,خیر,6429.0,42.0,40817.0,,14970.0,32318.0,6471.0,47288.0,47288.0,خیر,,100.0,13931229,-1.0,35367.0,32214.0,3383.0,*12ماهه
ثعتما,1394,سر. ساختمانی اعتماد گستر,2069.0,,13950816,بلی,خیر,9321.0,312.0,36205.0,,13643.0,32195.0,9633.0,45838.0,45838.0,خیر,,61.0,13941229,-1.0,35367.0,32131.0,-1230.0,*12ماهه
ثعتما,1395,سر. ساختمانی اعتماد گستر,2069.0,,13960809,بلی,خیر,4490.0,295.0,32865.0,,4398.0,33252.0,4785.0,37650.0,37650.0,خیر,,40.0,13951229,-1.0,35367.0,33208.0,-4570.0,*12ماهه
ثعتما,1396,سر. ساختمانی اعتماد گستر,2069.0,فرابورس,13970427,,-,4409.0,446.0,33403.0,33404.0,14209.0,24049.0,4855.0,38258.0,38258.0,-,,17.0,13961229,-1.0,35367.0,24028.0,-4032.0,مجمع
ثعتما,1397,سر. ساختمانی اعتماد گستر,2404.0,فرابورس,13980606,,-,4341.0,466.0,58090.0,56676.0,51324.0,11573.0,4807.0,62897.0,62897.0,-,,11.0,13971229,,35367.0,11558.0,2342.0,مجمع
ثعمرا,1387,عمران و توسعه شاهد,10576.0,,13880630,,-,119576.0,797.0,530844.0,530844.0,554315.0,96902.0,120373.0,651217.0,651217.0,-,,36379.0,13871229,,415000.0,60376.0,105268.0,مجمع
ثعمرا,1388,عمران و توسعه شاهد,14558.0,,13890802,,-,248660.0,1181.0,528977.0,528977.0,635566.0,143252.0,249841.0,778818.0,778818.0,-,,47768.0,13881229,,415000.0,95061.0,99419.0,مجمع
ثعمرا,1389,عمران و توسعه شاهد,30927.0,,13901026,بلی,خیر,185524.0,1326.0,956117.0,,999444.0,143523.0,186850.0,1142967.0,1142967.0,خیر,,48003.0,13891229,,600000.0,95041.0,325190.0,*12ماهه
ثعمرا,1390,عمران و توسعه شاهد,43138.0,,13910928,بلی,خیر,523094.0,1489.0,1095174.0,,1333127.0,286630.0,524583.0,1619757.0,1619757.0,خیر,,55661.0,13901229,,600000.0,230531.0,452036.0,*12ماهه
ثعمرا,1391,عمران و توسعه شاهد,55059.0,,13920431,,-,341477.0,35344.0,1200192.0,988492.0,1218276.0,358737.0,376821.0,1577013.0,1577013.0,-,,72734.0,13911229,,600000.0,285580.0,545133.0,مجمع
ثعمرا,1392,عمران و توسعه شاهد,60000.0,,13930920,بلی,خیر,702087.0,23942.0,1317329.0,,1483535.0,559823.0,726029.0,2043358.0,2043358.0,خیر,,99236.0,13921229,,600000.0,460080.0,657329.0,*12ماهه
ثعمرا,1393,عمران و توسعه شاهد,60000.0,,13940431,,-,924957.0,24903.0,1149890.0,1041890.0,593996.0,1505754.0,949860.0,2099750.0,2099750.0,-,,110713.0,13931229,,600000.0,1143365.0,489890.0,مجمع
ثعمرا,1394,عمران و توسعه شاهد,60000.0,,13951006,بلی,خیر,652737.0,25896.0,1523838.0,,504996.0,1697475.0,678633.0,2202471.0,2202471.0,خیر,,113189.0,13941229,,600000.0,944627.0,180922.0,*12ماهه
ثعمرا,1395,عمران و توسعه شاهد,73256.0,,13960411,,-,467615.0,31640.0,1721913.0,1487913.0,206738.0,2014430.0,499255.0,2221168.0,2221168.0,-,,98675.0,13951229,,1300000.0,1671976.0,348657.0,مجمع
ثعمرا,1396,عمران و توسعه شاهد,75992.0,فرابورس,13970926,بلی,خیر,654980.0,28403.0,1551079.0,,706327.0,1528135.0,683383.0,2234462.0,2234462.0,خیر,,69603.0,13961229,,1300000.0,1145523.0,175087.0,*12ماهه
ثعمرا,1397,عمران و توسعه شاهد,81629.0,فرابورس,13980424,,-,728450.0,4703.0,1578958.0,1474958.0,1273938.0,1038173.0,733153.0,2312111.0,2312111.0,-,,4697.0,13971229,,1300000.0,1031074.0,197329.0,مجمع
ثغدیر,1388,توسعه ساختمان غدیر خوزستان,100.0,,13890805,بلی,خیر,14522.0,1067.0,17229.0,,29150.0,3668.0,15589.0,32818.0,32818.0,خیر,,3475.0,13880631,,1000.0,193.0,4629.0,*12ماهه
ثغدیر,1389,توسعه ساختمان غدیر خوزستان,187.0,فرابورس,13900205,بلی,خیر,11220.0,1368.0,22073.0,,28147.0,6514.0,12588.0,34661.0,34661.0,خیر,,6227.0,13890631,,20000.0,287.0,1886.0,*12ماهه
ثغرب,1388,سر. مسکن شمالغرب,9020.0,,13890829,بلی,خیر,462257.0,2532.0,130683.0,,569009.0,26463.0,464789.0,595472.0,595472.0,خیر,,17845.0,13880631,,100000.0,8618.0,21663.0,*12ماهه
ثغرب,1391,سر. مسکن شمالغرب,20247.0,,13911108,,-,765847.0,5578.0,459584.0,359084.0,1148800.0,82209.0,771425.0,1231009.0,1231009.0,-,,44208.0,13910631,,300000.0,38001.0,139337.0,مجمع
ثغرب,1392,سر. مسکن شمالغرب,28724.0,,13921021,,-,967467.0,8361.0,529133.0,392933.0,1288242.0,216719.0,975828.0,1504961.0,1504961.0,-,,53893.0,13920631,,300000.0,162826.0,200409.0,مجمع
ثغرب,1393,سر. مسکن شمالغرب,30000.0,,13930918,,-,966742.0,26975.0,632008.0,441108.0,1459784.0,165941.0,993717.0,1625725.0,1625725.0,-,,51576.0,13930631,,300000.0,114365.0,302008.0,مجمع
ثغرب,1394,سر. مسکن شمالغرب,40457.0,,13941023,,-,938225.0,22336.0,841167.0,698116.0,1582476.0,219252.0,960561.0,1801728.0,1801728.0,-,,42862.0,13940631,,600000.0,171588.0,200710.0,مجمع
ثغرب,1395,سر. مسکن شمالغرب,45558.0,,13951007,,-,844268.0,14152.0,1012676.0,945176.0,1682269.0,188827.0,858420.0,1871096.0,1871096.0,-,,37686.0,13950631,,600000.0,150712.0,112633.0,مجمع
ثغرب,1396,سر. مسکن شمالغرب,45559.0,,13961006,,-,1070496.0,29018.0,930237.0,930237.0,1305655.0,724096.0,1099514.0,2029751.0,2029751.0,-,,1650.0,13960631,,900000.0,716222.0,-15322.0,مجمع
ثغرب,1397,سر. مسکن شمالغرب,48464.0,فرابورس,13980225,بلی,خیر,823671.0,32926.0,988329.0,,1556236.0,288690.0,856597.0,1844926.0,1844926.0,خیر,,99952.0,13970631,,900000.0,148486.0,39865.0,*12ماهه
ثفارس,1383,عمران و توسعه فارس,2150.0,,13831012,,-,16898.0,4646.0,26000.0,26000.0,37457.0,10087.0,21544.0,47544.0,47544.0,-,,7189.0,13830631,,17000.0,2459.0,,مجمع
ثفارس,1384,عمران و توسعه فارس,2790.0,,13841014,,-,50762.0,777.0,45184.0,45934.0,68370.0,28353.0,51539.0,96723.0,96723.0,-,,11062.0,13840631,,34000.0,16864.0,,مجمع
ثفارس,1385,عمران و توسعه فارس,3767.0,,13851002,خیر,خیر,32661.0,5894.0,107246.0,,108221.0,37580.0,38555.0,145801.0,145801.0,بلی,,15524.0,13850631,,51000.0,21814.0,,*12ماهه
ثفارس,1386,عمران و توسعه فارس,4909.0,,13861012,,-,39322.0,17735.0,134799.0,113990.0,133930.0,57926.0,57057.0,191856.0,191856.0,-,,16522.0,13860631,,102000.0,41162.0,21040.0,مجمع
ثفارس,1387,عمران و توسعه فارس,6255.0,,13870930,خیر,خیر,70868.0,49990.0,140375.0,,198642.0,62591.0,120858.0,261233.0,261233.0,بلی,,21759.0,13870631,,102000.0,40587.0,25270.0,*12ماهه
ثفارس,1388,عمران و توسعه فارس,7471.0,,13881014,خیر,خیر,32572.0,49762.0,161929.0,,162869.0,81394.0,82334.0,244263.0,244263.0,بلی,,38414.0,13880631,,102000.0,42735.0,45608.0,*12ماهه
ثفارس,1389,عمران و توسعه فارس,7937.0,,13891023,,-,76218.0,24718.0,150298.0,141561.0,144938.0,106296.0,100936.0,251234.0,251234.0,-,,44794.0,13890631,,102000.0,61088.0,33511.0,مجمع
ثفارس,1390,عمران و توسعه فارس,9355.0,,13901017,,-,41630.0,69058.0,187879.0,181508.0,191864.0,106703.0,110688.0,298567.0,298567.0,-,,49450.0,13900631,-1675.0,153000.0,56839.0,27187.0,مجمع
ثفارس,1391,عمران و توسعه فارس,10940.0,,13911027,,-,53750.0,75617.0,213217.0,185908.0,218736.0,123848.0,129367.0,342584.0,342584.0,-,,49326.0,13910631,,153000.0,73147.0,49264.0,مجمع
ثفارس,1392,عمران و توسعه فارس,13568.0,,13921110,,-,129202.0,70756.0,372875.0,366742.0,463647.0,109186.0,199958.0,572833.0,572833.0,-,,53982.0,13920631,,306000.0,53829.0,53294.0,مجمع
ثفارس,1393,عمران و توسعه فارس,18818.0,,13931023,,-,221090.0,114913.0,471757.0,461159.0,703384.0,104376.0,336003.0,807760.0,807760.0,-,,56261.0,13930631,,306000.0,46740.0,100489.0,مجمع
ثفارس,1394,عمران و توسعه فارس,29387.0,,13941005,,-,196924.0,124029.0,833882.0,634423.0,1054099.0,100736.0,320953.0,1154835.0,1154835.0,-,,58785.0,13940631,,598437.0,34928.0,206045.0,مجمع
ثفارس,1395,عمران و توسعه فارس,46673.0,,13951029,,-,448916.0,119159.0,1322268.0,1122268.0,1760679.0,129664.0,568075.0,1890343.0,1890343.0,-,,64460.0,13950631,,598437.0,63715.0,336992.0,مجمع
